imdb_id,principals_id,category
tt1981107,nm0433268,actor
tt1981107,nm0000466,director
tt1981107,nm0000466,writer
tt1981107,nm0491011,writer
tt1981107,nm2916565,writer
tt6857166,nm0000473,actress
tt6857166,nm0000404,actress
tt6857166,nm0000298,actress
tt6857166,nm0005460,actress
tt6857166,nm0000412,actor
tt6857166,nm0005266,actor
tt6857166,nm0000467,actor
tt6857166,nm0000893,actor
tt6857166,nm0000377,actor
tt6857166,nm0001728,actor
tt6857166,nm2250139,director
tt6857166,nm2250139,writer
tt6857166,nm0799958,writer
tt0205873,nm0000554,actor
tt0205873,nm4177597,actor
tt0205873,nm0358774,actress
tt0205873,nm0834067,actor
tt0205873,nm0447111,actor
tt0205873,nm0942672,actress
tt0205873,nm0942945,actor
tt0205873,nm0242505,actress
tt0205873,nm0860185,actor
tt0205873,nm0113125,actor
tt0205873,nm0803203,director
tt0205873,nm0162274,writer
tt0205873,nm0322467,writer
tt0205873,nm0448088,writer
tt0205873,nm0803203,writer
tt0203755,nm0000239,actress
tt0203755,nm0000369,actor
tt0203755,nm0809277,actress
tt0203755,nm0000140,actor
tt0203755,nm0001663,actor
tt0203755,nm0005207,actress
tt0203755,nm0000422,actor
tt0203755,nm0420955,actor
tt0203755,nm0553036,actress
tt0203755,nm0001048,actor
tt0203755,nm0958969,director
tt0203755,nm0782376,writer
tt0419766,nm1669827,actor
tt0419766,nm0468085,actress
tt0419766,nm1674820,actor
tt0419766,nm1489269,actor
tt0419766,nm1784351,actor
tt0419766,nm1784350,actor
tt0419766,nm1785466,actress
tt0419766,nm1784969,actor
tt0419766,nm1675059,actor
tt0419766,nm1785389,actress
tt0419766,nm0047049,director
tt0419766,nm0047049,writer
tt0419766,nm1675059,writer
tt1981677,nm0447695,actress
tt1981677,nm0811242,actress
tt1981677,nm2313103,actress
tt1981677,nm2319871,actress
tt1981677,nm2799457,actor
tt1981677,nm4805317,actor
tt1981677,nm3625065,actress
tt1981677,nm3637636,actress
tt1981677,nm2443438,actress
tt1981677,nm4275908,actress
tt1981677,nm0601337,director
tt1981677,nm0134224,writer
tt1981677,nm3015467,writer
tt2656588,nm3825855,actor
tt2656588,nm1811127,actor
tt2656588,nm5920263,actress
tt2656588,nm2543034,actor
tt2656588,nm1156328,actor
tt2656588,nm5885994,actor
tt2656588,nm3225954,actor
tt2656588,nm6151571,actor
tt2656588,nm4515163,actress
tt2656588,nm6009334,actor
tt2656588,nm1811127,director
tt2656588,nm1811127,writer
tt0204640,nm0004785,actress
tt0204640,nm0000889,actress
tt0204640,nm0000556,actress
tt0204640,nm0311912,actor
tt0204640,nm0402265,actress
tt0204640,nm0018646,actor
tt0204640,nm0000977,actor
tt0204640,nm0120142,actor
tt0204640,nm0335275,actress
tt0204640,nm0430074,actor
tt0204640,nm0794971,director
tt0204640,nm0794971,writer
tt6859352,nm0356021,actress
tt6859352,nm4726634,actress
tt6859352,nm3871647,actress
tt6859352,nm1074492,actress
tt6859352,nm6679146,actress
tt6859352,nm2257121,actress
tt6859352,nm6426454,actress
tt6859352,nm4927548,actor
tt6859352,nm6837119,actor
tt6859352,nm0647408,actor
tt6859352,nm1216004,director
tt6859352,nm1216004,writer
tt6865690,nm0000136,actor
tt6865690,nm1679669,actress
tt6865690,nm3747611,actress
tt6865690,nm0396812,actor
tt6865690,nm3614913,actress
tt6865690,nm6863919,actor
tt6865690,nm0515296,actor
tt6865690,nm0256599,actress
tt6865690,nm5006748,actress
tt6865690,nm0266441,actress
tt6865690,nm7214191,director
tt6865690,nm7214191,writer
tt0419843,nm0111013,actor
tt0419843,nm0829576,actress
tt0419843,nm0000212,actress
tt0419843,nm0025745,actress
tt0419843,nm0974465,actress
tt0419843,nm1642290,actress
tt0419843,nm1213456,actress
tt0419843,nm0718216,actor
tt0419843,nm0001851,actress
tt0419843,nm0891863,actress
tt0419843,nm0440459,director
tt0419843,nm0440459,writer
tt0311941,nm0000704,actor
tt0311941,nm0004376,actress
tt0311941,nm0601553,actress
tt0311941,nm0552072,actor
tt0311941,nm0001323,actress
tt0311941,nm0001610,actress
tt0311941,nm0669041,actor
tt0311941,nm0942193,actress
tt0311941,nm0413263,actor
tt0311941,nm1222981,actor
tt0311941,nm0692159,director
tt0311941,nm1140635,writer
tt0312409,nm0597124,actor
tt0312409,nm0291361,actor
tt0312409,nm0524807,actress
tt0312409,nm0112643,actor
tt0312409,nm0621031,actor
tt0312409,nm0896509,actor
tt0312409,nm0068431,actor
tt0312409,nm0584017,actor
tt0312409,nm0841467,actor
tt0312409,nm0601114,actor
tt0312409,nm0553151,director
tt0312409,nm0553151,writer
tt1982759,nm3810082,actor
tt1982759,nm4587910,actor
tt1982759,nm2998248,actress
tt1982759,nm1726578,actress
tt1982759,nm2376277,actress
tt1982759,nm4219987,actor
tt1982759,nm2692477,actress
tt1982759,nm1767850,actress
tt1982759,nm3114993,actor
tt1982759,nm0191476,actor
tt1982759,nm2907429,director
tt1982759,nm2907429,writer
tt0312004,nm0758608,actor
tt0312004,nm0000307,actress
tt0312004,nm0000146,actor
tt0312004,nm0443153,actor
tt0312004,nm0809448,actor
tt0312004,nm0809131,actress
tt0312004,nm0861027,actor
tt0312004,nm0309693,actor
tt0312004,nm1081121,actor
tt0312004,nm0568603,actress
tt0312004,nm0101508,director
tt0312004,nm0661910,director
tt0312004,nm0101508,writer
tt0312004,nm0661910,writer
tt0312004,nm0123666,writer
tt0312004,nm0048276,writer
tt0206226,nm0024404,actress
tt0206226,nm0107183,actor
tt0206226,nm0004959,actor
tt0206226,nm0203808,actress
tt0206226,nm0444832,actor
tt0206226,nm0123958,actor
tt0206226,nm0110803,actress
tt0206226,nm0923796,actress
tt0206226,nm0180431,actor
tt0206226,nm0506165,actor
tt0206226,nm0455214,director
tt0206226,nm0123958,writer
tt0420087,nm0005499,actress
tt0420087,nm0000658,actress
tt0420087,nm0000437,actor
tt0420087,nm0000604,actor
tt0420087,nm0121793,actress
tt0420087,nm0428618,actor
tt0420087,nm0000169,actor
tt0420087,nm0445087,actor
tt0420087,nm0000177,actor
tt0420087,nm0517820,actress
tt0420087,nm0000265,director
tt0420087,nm0445087,writer
tt0420087,nm0493855,writer
tt0206762,nm0005127,actor
tt0206762,nm0308651,actor
tt0206762,nm0187460,actress
tt0206762,nm0382503,actor
tt0206762,nm0533492,actress
tt0206762,nm0852886,actor
tt0206762,nm0288659,actress
tt0206762,nm0671023,actor
tt0206762,nm0751656,actor
tt0206762,nm0178916,actor
tt0206762,nm0184016,director
tt0206762,nm0872657,writer
tt1984153,nm1715118,actress
tt1984153,nm0058372,actor
tt1984153,nm1736769,actress
tt1984153,nm0000183,actress
tt1984153,nm1131557,actor
tt1984153,nm0838911,actor
tt1984153,nm1366882,actor
tt1984153,nm1332413,actor
tt1984153,nm2337445,actress
tt1984153,nm0237849,actress
tt1984153,nm3160595,director
tt1984153,nm3160595,writer
tt0420223,nm0002071,actor
tt0420223,nm0000668,actress
tt0420223,nm0000163,actor
tt0420223,nm0001451,actress
tt0420223,nm0225298,actor
tt0420223,nm0557308,actor
tt0420223,nm2435188,actress
tt0420223,nm1040372,actor
tt0420223,nm2003994,actor
tt0420223,nm2110569,actor
tt0420223,nm0286975,director
tt0420223,nm1590998,writer
tt0420238,nm0000111,actor
tt0420238,nm0914612,actress
tt0420238,nm0000163,actor
tt0420238,nm0001808,actress
tt0420238,nm0000177,actor
tt0420238,nm0000513,actor
tt0420238,nm0001804,actor
tt0420238,nm0001354,actor
tt0420238,nm0001059,actor
tt0420238,nm0355024,actor
tt0420238,nm0271402,director
tt0420238,nm0828207,director
tt0420238,nm1164216,writer
tt0420238,nm0002657,writer
tt0420238,nm0574509,writer
tt0420238,nm0899531,writer
tt19841734,nm0308039,actor
tt19841734,nm0954704,actor
tt19841734,nm4374524,actress
tt19841734,nm0342393,actress
tt19841734,nm8807046,actor
tt19841734,nm13607342,actor
tt19841734,nm1731613,actress
tt19841734,nm5265329,actress
tt19841734,nm14136468,actress
tt19841734,nm7620409,actor
tt19841734,nm0308039,director
tt19841734,nm0308039,writer
tt19841734,nm2271621,writer
tt19841734,nm9200495,writer
tt0206963,nm0000983,actor
tt0206963,nm0005447,actress
tt0206963,nm0017377,actress
tt0206963,nm1057989,actress
tt0206963,nm0112923,actor
tt0206963,nm0120147,actor
tt0206963,nm0004668,actor
tt0206963,nm1060327,actor
tt0206963,nm0287480,actor
tt0206963,nm0000422,actor
tt0206963,nm0001441,director
tt0206963,nm0291589,writer
tt0313737,nm0000113,actress
tt0313737,nm0000424,actor
tt0313737,nm0001860,actress
tt0313737,nm0412374,actress
tt0313737,nm0458951,actor
tt0313737,nm0122688,actress
tt0313737,nm0354069,actor
tt0313737,nm0592923,actor
tt0313737,nm0045935,actor
tt0313737,nm0230731,actor
tt0313737,nm0492909,director
tt0313737,nm0492909,writer
tt1985019,nm0005392,actress
tt1985019,nm0270625,actor
tt1985019,nm0177639,actress
tt1985019,nm1235366,actor
tt1985019,nm0130536,actor
tt1985019,nm2415436,actress
tt1985019,nm0889338,actor
tt1985019,nm1340638,actor
tt1985019,nm0005412,actress
tt1985019,nm0275892,actress
tt1985019,nm1415801,director
tt1985019,nm1415801,writer
tt1985019,nm4539250,writer
tt0207201,nm0000154,actor
tt0207201,nm0000166,actress
tt0207201,nm0000673,actress
tt0207201,nm0000257,actor
tt0207201,nm0424534,actress
tt0207201,nm0275417,actor
tt0207201,nm0000452,actress
tt0207201,nm0004785,actress
tt0207201,nm0674781,actress
tt0207201,nm0339460,actress
tt0207201,nm0583600,director
tt0207201,nm0326092,writer
tt0207201,nm0951135,writer
tt0207201,nm0236884,writer
tt0313792,nm0000095,actor
tt0313792,nm0004755,actor
tt0313792,nm0000207,actress
tt0313792,nm0000362,actor
tt0313792,nm0001770,actor
tt0313792,nm0035061,actor
tt0313792,nm0834380,actress
tt0313792,nm0266422,actor
tt0313792,nm0005106,actress
tt0313792,nm0384771,actor
tt0313792,nm0000095,director
tt0313792,nm0000095,writer
tt19853698,nm5130799,actor
tt19853698,nm6161516,actress
tt19853698,nm5590588,actress
tt19853698,nm13885365,actor
tt19853698,nm1356578,actor
tt19853698,nm3969728,actor
tt19853698,nm11036653,actress
tt19853698,nm1478631,actress
tt19853698,nm1693954,actor
tt19853698,nm12389495,actor
tt19853698,nm5130799,director
tt19853698,nm5130799,writer
tt19853698,nm2356525,writer
tt19853810,nm9416603,actress
tt19853810,nm3882288,actress
tt19853810,nm6324841,actor
tt19853810,nm9206494,actress
tt19853810,nm6000500,actor
tt19853810,nm5615638,actor
tt19853810,nm0644725,actress
tt19853810,nm10809229,actor
tt19853810,nm13612012,actress
tt19853810,nm0479285,actor
tt19853810,nm3882288,director
tt19853810,nm3882288,writer
tt6902676,nm0705356,actor
tt6902676,nm3034977,actress
tt6902676,nm0219329,actor
tt6902676,nm6812060,actress
tt6902676,nm0101198,actor
tt6902676,nm1249752,actor
tt6902676,nm1498725,actor
tt6902676,nm4495529,actor
tt6902676,nm6906799,actress
tt6902676,nm9045748,actor
tt6902676,nm3950520,director
tt6902676,nm3950520,writer
tt6892462,nm3588254,actor
tt6892462,nm0000254,actress
tt6892462,nm0001993,actor
tt6892462,nm4205963,actress
tt6892462,nm1460782,actor
tt6892462,nm1081573,actor
tt6892462,nm0819874,actor
tt6892462,nm8995159,actress
tt6892462,nm4473046,actor
tt6892462,nm8181547,actor
tt6892462,nm0310615,director
tt6892462,nm4080102,writer
tt6892462,nm4380548,writer
tt6892462,nm0310615,writer
tt0207524,nm0000110,actor
tt0207524,nm0000705,actress
tt0207524,nm0389423,actress
tt0207524,nm0001655,actress
tt0207524,nm0726200,actor
tt0207524,nm0000628,actor
tt0207524,nm0005021,actress
tt0207524,nm0472710,actor
tt0207524,nm0423296,actress
tt0207524,nm0725434,actor
tt0207524,nm0435701,director
tt0207524,nm0435701,writer
tt19858184,nm0000366,actress
tt19858184,nm0687914,actor
tt19858184,nm0904273,actor
tt19858184,nm0320812,actress
tt19858184,nm0830802,actor
tt19858184,nm0898798,actor
tt19858184,nm0008506,actor
tt19858184,nm6113836,actor
tt19858184,nm0217783,actor
tt19858184,nm0776424,actress
tt19858184,nm3516084,director
tt19858184,nm6720438,writer
tt19858184,nm3516084,writer
tt0208092,nm0005458,actor
tt0208092,nm0000093,actor
tt0208092,nm0334318,actor
tt0208092,nm0005068,actor
tt0208092,nm0011744,actor
tt0208092,nm0065307,actor
tt0208092,nm0065874,actor
tt0208092,nm0001971,actor
tt0208092,nm0118473,actor
tt0208092,nm0134774,actor
tt0208092,nm0005363,director
tt0208092,nm0005363,writer
tt0421090,nm0359623,actor
tt0421090,nm1400940,actor
tt0421090,nm0284315,actress
tt0421090,nm0772704,actor
tt0421090,nm1720113,actress
tt0421090,nm0957734,actor
tt0421090,nm0069109,actress
tt0421090,nm1047364,actor
tt0421090,nm1028991,actress
tt0421090,nm0824150,actor
tt0421090,nm0192741,director
tt0421090,nm0192741,writer
tt26699529,nm5050688,actress
tt26699529,nm0201669,actor
tt26699529,nm0183660,actress
tt26699529,nm2486832,actor
tt26699529,nm10264855,actress
tt26699529,nm0944508,actor
tt26699529,nm9860937,actor
tt26699529,nm0211376,actress
tt26699529,nm6733369,actor
tt26699529,nm9496164,actress
tt26699529,nm1738978,director
tt26699529,nm1738978,writer
tt26699529,nm1312638,writer
tt26699529,nm8073046,writer
tt26699529,nm0275452,writer
tt6911608,nm4141252,actress
tt6911608,nm1086543,actress
tt6911608,nm0000658,actress
tt6911608,nm0000333,actress
tt6911608,nm0000412,actor
tt6911608,nm0408309,actress
tt6911608,nm4061475,actress
tt6911608,nm4391137,actress
tt6911608,nm1002641,actor
tt6911608,nm0910278,actress
tt6911608,nm0662530,director
tt6911608,nm0662530,writer
tt6911608,nm0193485,writer
tt6911608,nm0424735,writer
tt6911608,nm0187050,writer
tt6902696,nm0000194,actress
tt6902696,nm0001806,actor
tt6902696,nm3308569,actress
tt6902696,nm0148418,actor
tt6902696,nm0004951,actor
tt6902696,nm0852466,actress
tt6902696,nm0000675,actress
tt6902696,nm0001854,actress
tt6902696,nm0611889,actor
tt6902696,nm2216125,actress
tt6902696,nm0133326,director
tt6902696,nm0424483,writer
tt6902696,nm0133326,writer
tt6902696,nm1752036,writer
tt0208675,nm0545862,actress
tt0208675,nm0029962,actor
tt0208675,nm0054224,actress
tt0208675,nm0173062,actor
tt0208675,nm0758345,actress
tt0208675,nm0297443,actress
tt0208675,nm0401241,actress
tt0208675,nm0017343,actor
tt0208675,nm0761103,actor
tt0208675,nm0094552,actor
tt0208675,nm0563760,director
tt0208675,nm0563760,writer
tt0208196,nm0000673,actress
tt0208196,nm0000352,actor
tt0208196,nm0852466,actress
tt0208196,nm1036204,actor
tt0208196,nm0197453,actress
tt0208196,nm0420982,actress
tt0208196,nm0120648,actress
tt0208196,nm0656657,actress
tt0208196,nm0400223,actor
tt0208196,nm0781268,actor
tt0208196,nm0026442,director
tt0208196,nm0026442,writer
tt0421229,nm0687506,actress
tt0421229,nm1670029,actor
tt0421229,nm1483730,actress
tt0421229,nm0485894,actor
tt0421229,nm0912941,actress
tt0421229,nm0557281,actress
tt0421229,nm0354914,actress
tt0421229,nm0552815,actress
tt0421229,nm0191410,actor
tt0421229,nm0683216,actress
tt0421229,nm0006959,director
tt0421229,nm0233026,writer
tt0421229,nm0006959,writer
tt0421229,nm1699869,writer
tt0421229,nm0852331,writer
tt1985949,nm0837177,actor
tt1985949,nm1265802,actor
tt1985949,nm1104131,actor
tt1985949,nm0748973,actress
tt1985949,nm0352778,actor
tt1985949,nm0227759,actor
tt1985949,nm0000576,actor
tt1985949,nm1221047,actor
tt1985949,nm0571952,actress
tt1985949,nm0355024,actor
tt1985949,nm0443505,director
tt1985949,nm0717678,director
tt1985949,nm0900140,writer
tt1985949,nm4678928,writer
tt1985949,nm2039903,writer
tt1985949,nm2805697,writer
tt6910282,nm3043279,actress
tt6910282,nm0000619,actor
tt6910282,nm1985859,actress
tt6910282,nm0509264,actor
tt6910282,nm7658176,actor
tt6910282,nm0489133,actress
tt6910282,nm4215817,actress
tt6910282,nm0455688,actress
tt6910282,nm0084983,actor
tt6910282,nm13755945,actor
tt6910282,nm0361135,director
tt6910282,nm0361135,writer
tt0208298,nm0000146,actor
tt0208298,nm0117188,actor
tt0208298,nm0001046,actress
tt0208298,nm0130319,actress
tt0208298,nm0289656,actor
tt0208298,nm0001290,actor
tt0208298,nm0000453,actor
tt0208298,nm0000458,actor
tt0208298,nm0504320,actor
tt0208298,nm0557292,actor
tt0208298,nm0370985,director
tt0208298,nm0812474,director
tt0208298,nm0915206,writer
tt0314331,nm0000424,actor
tt0314331,nm0567356,actress
tt0314331,nm0000553,actor
tt0314331,nm0001473,actress
tt0314331,nm0631490,actor
tt0314331,nm0279524,actor
tt0314331,nm1141990,actor
tt0314331,nm0000147,actor
tt0314331,nm0347149,actress
tt0314331,nm0000668,actress
tt0314331,nm0193485,director
tt0314331,nm0193485,writer
tt1985966,nm0352778,actor
tt1985966,nm0267506,actress
tt1985966,nm0287182,actor
tt1985966,nm0000439,actor
tt1985966,nm0001001,actor
tt1985966,nm1676221,actor
tt1985966,nm0000973,actor
tt1985966,nm0187719,actor
tt1985966,nm1102891,actress
tt1985966,nm0970606,actor
tt1985966,nm0970606,director
tt1985966,nm2329165,director
tt1985966,nm1106214,writer
tt1985966,nm0197855,writer
tt1985966,nm0326246,writer
tt1985966,nm0520488,writer
tt2670882,nm4948500,actor
tt2670882,nm0005561,actor
tt2670882,nm1882929,actress
tt2670882,nm0339460,actress
tt2670882,nm5994559,actress
tt2670882,nm0972851,actor
tt2670882,nm3354041,actor
tt2670882,nm4187130,actor
tt2670882,nm4140484,actor
tt2670882,nm0000661,actor
tt2670882,nm1425385,director
tt2670882,nm3179694,writer
tt2670882,nm0513829,writer
tt6918220,nm1307409,actor
tt6918220,nm1839955,actor
tt6918220,nm1044641,actor
tt6918220,nm3530343,actor
tt6918220,nm1585843,actor
tt6918220,nm0579784,actor
tt6918220,nm2878617,actor
tt6918220,nm7747603,actor
tt6918220,nm10562649,actor
tt6918220,nm8786163,actress
tt6918220,nm9009942,writer
tt6918220,nm4355349,writer
tt6918220,nm2310700,writer
tt0422015,nm0305296,actor
tt0422015,nm0895759,actress
tt0422015,nm0597967,actor
tt0422015,nm0876300,actor
tt0422015,nm1817887,actress
tt0422015,nm0332709,actor
tt0422015,nm0045625,actor
tt0422015,nm0359331,actor
tt0422015,nm0344470,actress
tt0422015,nm0603446,actress
tt0422015,nm0002020,director
tt0422015,nm0922799,writer
tt0422015,nm0002020,writer
tt0422015,nm0344467,writer
tt0314390,nm0803262,actor
tt0314390,nm0210218,actress
tt0314390,nm0959897,actor
tt0314390,nm0077597,actress
tt0314390,nm1200481,actor
tt0314390,nm0439344,actress
tt0314390,nm0347136,actor
tt0314390,nm0095573,actress
tt0314390,nm0746162,actor
tt0314390,nm0126875,actor
tt0314390,nm0006939,director
tt0314390,nm0006939,writer
tt0314390,nm0039903,writer
tt19862722,nm0001065,actor
tt19862722,nm1552362,actress
tt19862722,nm10495105,actress
tt19862722,nm0218427,actor
tt19862722,nm5044487,actress
tt19862722,nm3008563,actress
tt19862722,nm13000751,actress
tt19862722,nm0807734,actor
tt19862722,nm7670267,actress
tt19862722,nm15715586,actress
tt19862722,nm3957989,director
tt19862722,nm3957989,writer
tt1986843,nm1208167,actress
tt1986843,nm0200702,actor
tt1986843,nm1745743,actress
tt1986843,nm0686401,actor
tt1986843,nm3214170,actor
tt1986843,nm0494613,actress
tt1986843,nm0157255,actor
tt1986843,nm2662182,actress
tt1986843,nm4391872,actress
tt1986843,nm0165429,actor
